STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,hhtyp,Type of household,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CH,Switzerland,2025,,98.99,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CY,Cyprus,2016,,74.35,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CY,Cyprus,2017,,79.41,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CY,Cyprus,2018,,86.17,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CY,Cyprus,2019,,89.61,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CY,Cyprus,2020,,92.78,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CY,Cyprus,2021,,93.41,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CY,Cyprus,2022,,94.00,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CY,Cyprus,2023,,92.30,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CY,Cyprus,2024,,94.92,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CY,Cyprus,2025,,97.48,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CZ,Czechia,2016,,81.65,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CZ,Czechia,2017,,83.24,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CZ,Czechia,2018,,86.36,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CZ,Czechia,2019,,87.00,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CZ,Czechia,2020,,88.02,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CZ,Czechia,2021,,89.31,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CZ,Czechia,2022,,91.48,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CZ,Czechia,2023,,92.80,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CZ,Czechia,2024,,94.56,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,CZ,Czechia,2025,,95.47,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DE,Germany,2016,,92.14,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DE,Germany,2017,,92.86,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DE,Germany,2018,,94.39,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DE,Germany,2019,,94.83,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DE,Germany,2020,,95.80,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DE,Germany,2021,,91.88,,b,break in time series,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DE,Germany,2022,,91.41,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DE,Germany,2023,,91.66,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DE,Germany,2024,,92.65,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DE,Germany,2025,,93.63,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DK,Denmark,2016,,94.34,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DK,Denmark,2017,,97.00,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DK,Denmark,2018,,92.66,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DK,Denmark,2019,,95.43,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DK,Denmark,2020,,95.27,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DK,Denmark,2021,,96.14,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DK,Denmark,2022,,95.16,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DK,Denmark,2023,,96.09,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DK,Denmark,2024,,96.92,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,DK,Denmark,2025,,97.42,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EE,Estonia,2016,,86.19,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EE,Estonia,2017,,88.27,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EE,Estonia,2018,,90.47,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EE,Estonia,2019,,90.43,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EE,Estonia,2020,,89.98,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EE,Estonia,2021,,91.82,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EE,Estonia,2022,,92.41,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EE,Estonia,2023,,93.22,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EE,Estonia,2024,,92.89,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EE,Estonia,2025,,95.40,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EL,Greece,2016,,69.13,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EL,Greece,2017,,70.96,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EL,Greece,2018,,76.49,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EL,Greece,2019,,78.54,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EL,Greece,2020,,80.38,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EL,Greece,2021,,85.07,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EL,Greece,2022,,85.49,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EL,Greece,2023,,86.90,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EL,Greece,2024,,86.89,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,EL,Greece,2025,,88.73,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,ES,Spain,2016,,81.93,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,ES,Spain,2017,,83.39,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,ES,Spain,2018,,86.36,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,ES,Spain,2019,,91.44,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,ES,Spain,2020,,95.38,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,ES,Spain,2021,,95.92,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,ES,Spain,2022,,96.08,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,ES,Spain,2023,,96.45,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,ES,Spain,2024,,96.83,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,ES,Spain,2025,,97.43,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FI,Finland,2016,,91.95,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FI,Finland,2017,,94.42,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FI,Finland,2018,,94.28,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FI,Finland,2019,,94.36,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FI,Finland,2020,,96.00,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FI,Finland,2021,,96.56,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FI,Finland,2022,,97.59,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FI,Finland,2023,,96.78,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FI,Finland,2024,,97.35,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FI,Finland,2025,,97.62,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FR,France,2016,,85.87,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FR,France,2017,,86.41,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FR,France,2018,,88.56,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FR,France,2019,,90.17,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FR,France,2021,,93.33,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FR,France,2022,,92.25,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FR,France,2023,,93.34,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FR,France,2024,,94.44,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,FR,France,2025,,94.43,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HR,Croatia,2016,,77.34,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HR,Croatia,2017,,76.45,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HR,Croatia,2018,,81.52,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HR,Croatia,2019,,80.52,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HR,Croatia,2020,,85.00,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HR,Croatia,2021,,86.09,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HR,Croatia,2022,,85.52,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HR,Croatia,2023,,89.56,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HR,Croatia,2024,,88.37,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HR,Croatia,2025,,87.91,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HU,Hungary,2016,,79.18,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HU,Hungary,2017,,82.35,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HU,Hungary,2018,,83.31,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HU,Hungary,2019,,86.20,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HU,Hungary,2020,,87.63,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HU,Hungary,2021,,90.78,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HU,Hungary,2022,,91.44,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HU,Hungary,2023,,92.73,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HU,Hungary,2024,,94.78,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,HU,Hungary,2025,,93.06,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,IE,Ireland,2016,,86.91,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,IE,Ireland,2017,,88.37,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,IE,Ireland,2018,,89.11,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,IE,Ireland,2019,,90.59,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,IE,Ireland,2020,,91.82,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,IE,Ireland,2021,,97.50,,b,break in time series,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,IE,Ireland,2022,,,,u,low reliability,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,IE,Ireland,2023,,93.92,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,IE,Ireland,2024,,92.97,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,IE,Ireland,2025,,95.51,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,IS,Iceland,2017,,97.86,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,IS,Iceland,2018,,99.18,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,IS,Iceland,2019,,97.70,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,IS,Iceland,2020,,98.48,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,IS,Iceland,2021,,98.36,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,IT,Italy,2016,,78.51,,,,,
dataflow,ESTAT:ISOC_CI_IN_H(1.0),Households - level of internet access,A,Annual,PC_HH,Percentage of households,TOTAL,Total,IT,Italy,2017,,81.02,,,,,
